id,host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
1289200643362952976,12756893,2014-03-03,"İstanbul, Turkey",within an hour,100%,97%,,60.0,71.0,"['email', 'phone']",t,t,Fatih,41.0026,28.93272,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Free street parking"", ""Wine glasses"", ""Lockbox"", ""Fire extinguisher"", ""Cooking basics"", ""Free washer \u2013 In unit"", ""Other electric stove"", ""Smoke alarm"", ""Hot water"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Shower gel"", ""Self check-in"", ""Hangers"", ""Heating - split type ductless system"", ""Cleaning products"", ""Room-darkening shades"", ""Dining table"", ""Shampoo"", ""TV with Netflix"", ""Long term stays allowed"", ""Essentials"", ""Hot water kettle"", ""Paid parking lot off premises"", ""Wifi"", ""Mini fridge"", ""AC - split type ductless system"", ""Freezer"", ""Hair dryer"", ""Iron"", ""Microwave"", ""Coffee"", ""Kitchen"", ""Bed linens"", ""Clothing storage: closet"", ""Coffee maker""]",986.0,3,365,3.0,3.0,365.0,365.0,3.0,365.0,t,24,54,84,359,2025-03-27,4,4,1,274,1,24,23664.0,2024-12-16,2025-03-10,3.25,4.0,3.5,4.75,5.0,4.5,3.5,34-1048,t,37,37,0,0,1.18
1289289242654214587,549424762,2023-12-04,,within an hour,100%,100%,f,8.0,19.0,['phone'],t,t,Sisli,41.043191058349024,28.979100062499864,Room in hotel,Private room,2,1.0,1 private bath,1.0,1.0,"[""Air conditioning"", ""Fire extinguisher"", ""Cooking basics"", ""Stove"", ""Exterior security cameras on property"", ""Window guards"", ""Dedicated workspace"", ""Smoke alarm"", ""Hot water"", ""Dishes and silverware"", ""Shower gel"", ""Self check-in"", ""Washer"", ""Hangers"", ""Room-darkening shades"", ""Dining table"", ""Cleaning available during stay"", ""Shampoo"", ""Mosquito net"", ""Heating"", ""Essentials"", ""Clothing storage"", ""Hot water kettle"", ""Wifi"", ""Extra pillows and blankets"", ""Luggage dropoff allowed"", ""Dryer"", ""Mini fridge"", ""Crib"", ""TV"", ""Laundromat nearby"", ""Hair dryer"", ""Iron"", ""Microwave"", ""Kitchen"", ""Bed linens"", ""Carbon monoxide alarm"", ""Keypad""]",773.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,t,30,60,90,365,2025-03-27,9,9,3,280,0,54,41742.0,2025-01-18,2025-03-12,4.44,4.67,4.56,4.89,5.0,4.0,4.67,Exempt,t,8,0,8,0,3.91
1292500118386034044,590611501,2024-07-18,,within an hour,100%,97%,f,3.0,3.0,"['email', 'phone']",t,t,Arnavutkoy,41.21332,28.71574,Room in hotel,Private room,1,1.0,1 private bath,1.0,1.0,"[""Washer"", ""Air conditioning"", ""Free parking on premises"", ""Host greets you"", ""TV"", ""Exterior security cameras on property"", ""Wifi""]",900.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,t,29,59,89,364,2025-03-27,7,7,2,279,0,42,37800.0,2025-01-13,2025-03-21,4.71,5.0,4.86,5.0,4.86,5.0,4.86,G_17067,f,3,0,3,0,2.84
1289744110160899536,427845422,2021-10-17,"İstanbul, Turkey",within an hour,97%,94%,f,3.0,9.0,"['email', 'phone']",t,t,Kadikoy,40.99264,29.03168,Private room in rental unit,Private room,2,,,1.0,1.0,"[""Fire extinguisher"", ""Cooking basics"", ""Dedicated workspace"", ""Smoke alarm"", ""Hot water"", ""Drying rack for clothing"", ""Washer"", ""Cleaning products"", ""Shampoo"", ""Mosquito net"", ""Heating"", ""Essentials"", ""Portable air conditioning"", ""Wifi"", ""Dryer"", ""Conditioner"", ""TV"", ""Lock on bedroom door"", ""Hair dryer"", ""First aid kit"", ""Iron"", ""Kitchen"", ""Bathtub"", ""Bed linens"", ""Pets allowed"", ""Carbon monoxide alarm""]",999.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,t,30,60,90,365,2025-03-27,8,8,0,280,2,48,47952.0,2024-12-20,2025-02-16,4.5,4.5,4.63,4.63,4.75,4.88,4.88,Exempt,f,3,2,1,0,2.45
1289775680600306200,396961990,2021-04-14,"İstanbul, Turkey",within an hour,100%,90%,t,5.0,5.0,"['email', 'phone']",t,t,Sisli,41.07490024215464,28.99609994842153,Private room in bed and breakfast,Private room,2,2.0,2 baths,1.0,1.0,"[""Free street parking"", ""Wine glasses"", ""Beach essentials"", ""Cooking basics"", ""Stove"", ""Dedicated workspace"", ""Breakfast"", ""Hot water"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Shower gel"", ""Body soap"", ""Books and reading material"", ""Washer"", ""Hangers"", ""Cleaning products"", ""Room-darkening shades"", ""Dining table"", ""Cleaning available during stay"", ""Free parking on premises"", ""Shampoo"", ""Heating"", ""Baking sheet"", ""Long term stays allowed"", ""Essentials"", ""Clothing storage"", ""Hot water kettle"", ""Waterfront"", ""Board games"", ""Extra pillows and blankets"", ""Luggage dropoff allowed"", ""Oven"", ""Conditioner"", ""TV"", ""Smoking allowed"", ""Lock on bedroom door"", ""Dishwasher"", ""Private living room"", ""Outdoor furniture"", ""Freezer"", ""BBQ grill"", ""First aid kit"", ""Iron"", ""Microwave"", ""Outdoor dining area"", ""Coffee"", ""Fast wifi \u2013 760 Mbps"", ""Kitchen"", ""Host greets you"", ""Patio or balcony"", ""Bed linens"", ""Barbecue utensils"", ""Ethernet connection"", ""Coffee maker"", ""Refrigerator"", ""Hammock""]",903.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,t,17,34,62,337,2025-03-27,12,12,1,252,2,72,65016.0,2024-11-26,2025-02-28,5.0,4.92,4.67,4.75,5.0,4.83,4.92,Exempt,f,2,0,2,0,2.95
1292621227252914915,658704566,2024-10-24,,within an hour,100%,97%,f,5.0,5.0,['phone'],t,t,Beyoglu,41.03973879253995,28.9806563453863,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Washer"", ""Hangers"", ""Iron"", ""Cleaning products"", ""Room-darkening shades"", ""Air conditioning"", ""Kitchen"", ""TV"", ""Shampoo"", ""Bed linens"", ""Heating"", ""Hot water"", ""Clothing storage"", ""Wifi"", ""Shower gel"", ""Hair dryer""]",920.0,3,365,3.0,3.0,365.0,365.0,3.0,365.0,t,1,1,1,1,2025-03-28,5,5,3,0,0,30,27600.0,2025-01-25,2025-03-25,4.8,4.8,4.8,4.8,5.0,4.4,4.8,34-1907,f,5,5,0,0,2.38
1289861596180365735,657065897,2024-10-14,,within an hour,100%,92%,f,8.0,8.0,"['email', 'phone']",f,t,Beyoglu,41.03509627793599,28.982282453611703,Room in hotel,Private room,2,1.0,1 private bath,0.0,1.0,"[""Building staff"", ""Central heating"", ""Hot water"", ""Wifi"", ""Self check-in""]",926.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,t,30,60,90,90,2025-03-28,4,4,0,90,0,24,22224.0,2025-01-05,2025-02-10,3.75,3.5,3.25,3.75,4.0,4.5,4.0,Exempt,f,6,1,5,0,1.45
1289924439064776599,476323842,2022-08-23,"İstanbul, Turkey",within a few hours,100%,0%,f,2.0,3.0,"['email', 'phone']",t,t,Kadikoy,40.98821932402453,29.047866105920093,Private room in rental unit,Private room,2,2.0,2 shared baths,1.0,1.0,"[""Free street parking"", ""Wine glasses"", ""Fire pit"", ""Fire extinguisher"", ""Cooking basics"", ""Stove"", ""Dedicated workspace"", ""Hot water"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Body soap"", ""Books and reading material"", ""Washer"", ""Hangers"", ""Safe"", ""Cleaning products"", ""Room-darkening shades"", ""Dining table"", ""Elevator"", ""Cleaning available during stay"", ""Free parking on premises"", ""Mosquito net"", ""Heating"", ""Baking sheet"", ""Long term stays allowed"", ""Essentials"", ""Hot water kettle"", ""Blender"", ""Wifi"", ""Exercise equipment"", ""Arcade games"", ""Extra pillows and blankets"", ""Luggage dropoff allowed"", ""Indoor fireplace"", ""Movie theater"", ""Portable fans"", ""Theme room"", ""Lock on bedroom door"", ""Dishwasher"", ""Outdoor furniture"", ""Freezer"", ""Hair dryer"", ""Beach access \u2013 Beachfront"", ""BBQ grill"", ""First aid kit"", ""Iron"", ""Outdoor dining area"", ""Coffee"", ""Kitchen"", ""Bathtub"", ""Bed linens"", ""Sound system"", ""Barbecue utensils"", ""Ethernet connection"", ""Coffee maker"", ""Refrigerator"", ""Hammock""]",650.0,15,365,14.0,15.0,365.0,365.0,15.0,365.0,t,30,60,90,365,2025-03-27,0,0,0,280,0,0,0.0,,,,,,,,,,45-83736,f,2,0,2,0,
1292659551679663058,657088469,2024-10-14,"İstanbul, Turkey",within an hour,100%,96%,t,8.0,8.0,"['email', 'phone']",t,t,Beyoglu,41.03871813820195,28.975533015284046,Room in hotel,Private room,2,1.0,1 private bath,1.0,1.0,"[""First aid kit"", ""Wifi"", ""Exterior security cameras on property"", ""TV"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""Free parking on premises"", ""Smoke alarm"", ""Air conditioning""]",943.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,t,27,57,87,177,2025-04-01,3,3,0,177,2,18,16974.0,2024-11-28,2025-01-03,4.33,3.67,4.67,4.67,4.67,4.33,4.0,34–2313,f,8,0,8,0,0.72
1292662974992539676,557014110,2024-01-17,"İstanbul, Turkey",within an hour,90%,27%,f,2.0,2.0,['phone'],t,t,Sisli,41.046907,28.9826279,Private room in rental unit,Private room,2,1.0,1 private bath,1.0,1.0,"[""Washer"", ""Kitchen"", ""Free parking on premises"", ""TV"", ""Exterior security cameras on property"", ""Lock on bedroom door"", ""Dedicated workspace"", ""Wifi""]",960.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,t,30,60,90,365,2025-03-27,0,0,0,280,0,0,0.0,,,,,,,,,,245978,f,2,0,2,0,
1292702412365115464,339127606,2020-02-27,"İstanbul, Turkey",within an hour,100%,98%,f,3.0,3.0,"['email', 'phone']",t,t,Beyoglu,41.03351725709053,28.982776285773884,Private room in rental unit,Private room,2,1.0,1 private bath,1.0,1.0,"[""Wine glasses"", ""Fire extinguisher"", ""Cooking basics"", ""Stove"", ""Smoke alarm"", ""Hot water"", ""Dishes and silverware"", ""Shower gel"", ""Books and reading material"", ""Washer"", ""Hangers"", ""Cleaning products"", ""Dining table"", ""Shampoo"", ""Heating"", ""Essentials"", ""Clothing storage"", ""Hot water kettle"", ""Exercise equipment"", ""Extra pillows and blankets"", ""Private entrance"", ""Luggage dropoff allowed"", ""Mini fridge"", ""Laundromat nearby"", ""Lock on bedroom door"", ""Hair dryer"", ""Iron"", ""Microwave"", ""Outdoor dining area"", ""Coffee"", ""Paid parking off premises"", ""Kitchen"", ""Bed linens"", ""Carbon monoxide alarm"", ""Coffee maker"", ""Refrigerator""]",946.0,3,365,3.0,3.0,365.0,365.0,3.0,365.0,t,26,56,86,355,2025-03-27,4,4,0,270,0,24,22704.0,2025-01-10,2025-02-13,4.75,5.0,4.75,5.0,5.0,5.0,4.75,Exempt,f,3,2,1,0,1.56
1290054584654605880,499027282,2023-02-01,"İstanbul, Turkey",within a day,86%,54%,f,4.0,5.0,['phone'],t,t,Esenyurt,41.01725981463553,28.675269225590604,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,1.0,"[""Hangers"", ""Iron"", ""Room-darkening shades"", ""Free washer"", ""Kitchen"", ""Free parking on premises"", ""Clothing storage: closet"", ""Hot water"", ""Drying rack for clothing"", ""Wifi"", ""Extra pillows and blankets""]",912.0,3,365,3.0,3.0,365.0,365.0,3.0,365.0,t,8,33,63,338,2025-03-27,0,0,0,253,0,0,0.0,,,,,,,,,,23-4565,f,4,4,0,0,
1296251014420882034,417932849,2021-08-11,"İstanbul, Turkey",within an hour,100%,100%,t,2.0,2.0,"['email', 'phone']",t,t,Kadikoy,40.98877,29.06151,Private room in rental unit,Private room,1,1.0,1 private bath,1.0,1.0,"[""Lockbox"", ""Air conditioning"", ""Cooking basics"", ""Stove"", ""TV with standard cable"", ""Hot water"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Self check-in"", ""Body soap"", ""Hangers"", ""Cleaning products"", ""Dining table"", ""Free parking on premises"", ""Shampoo"", ""Mosquito net"", ""Heating"", ""Baking sheet"", ""Essentials"", ""Clothing storage"", ""Blender"", ""Extra pillows and blankets"", ""Oven"", ""Dryer"", ""Portable fans"", ""Lock on bedroom door"", ""Dishwasher"", ""Bread maker"", ""Freezer"", ""Hair dryer"", ""Iron"", ""Coffee"", ""Toaster"", ""Trash compactor"", ""Bathtub"", ""Patio or balcony"", ""Bed linens"", ""Pets allowed"", ""Coffee maker"", ""Refrigerator""]",862.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,18,48,78,353,2025-03-27,6,6,1,268,4,36,31032.0,2024-11-25,2025-03-09,4.83,4.67,4.67,4.67,4.83,4.83,4.83,34-1037,t,2,0,2,0,1.46
1296297482651629048,39526283,2015-07-25,"İstanbul, Turkey",within an hour,100%,99%,f,35.0,36.0,['phone'],t,t,Fatih,40.998121941912224,28.92649958859669,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Free street parking"", ""Wine glasses"", ""Lockbox"", ""Fire extinguisher"", ""Cooking basics"", ""Other electric stove"", ""Smoke alarm"", ""Hot water"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Shower gel"", ""Self check-in"", ""Washer"", ""Hangers"", ""Heating - split type ductless system"", ""Cleaning products"", ""Dining table"", ""Shampoo"", ""TV with Netflix, Amazon Prime Video"", ""Long term stays allowed"", ""Essentials"", ""Clothing storage"", ""Hot water kettle"", ""Paid parking lot off premises"", ""Wifi"", ""Extra pillows and blankets"", ""Mini fridge"", ""AC - split type ductless system"", ""Freezer"", ""Hair dryer"", ""Iron"", ""Microwave"", ""Kitchen"", ""Bed linens"", ""Coffee maker""]",782.0,2,365,2.0,2.0,365.0,365.0,2.0,365.0,t,14,44,74,164,2025-03-27,1,1,0,164,1,6,4692.0,2024-12-11,2024-12-11,5.0,5.0,4.0,5.0,5.0,2.0,3.0,34-1944,t,23,23,0,0,0.28
1294204491279547568,356585984,2020-07-15,"İstanbul, Turkey",within an hour,100%,98%,f,14.0,14.0,"['email', 'phone']",t,t,Beyoglu,41.03515,28.97565,Room in hotel,Private room,2,1.0,1 private bath,1.0,1.0,"[""Air conditioning"", ""Fire extinguisher"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Smoke alarm"", ""Hot water"", ""Hangers"", ""Room-darkening shades"", ""Cleaning available during stay"", ""Shampoo"", ""Heating"", ""Long term stays allowed"", ""Clothing storage"", ""Hot water kettle"", ""Wifi"", ""Luggage dropoff allowed"", ""Mini fridge"", ""TV"", ""Hair dryer"", ""First aid kit"", ""Iron"", ""Outdoor dining area"", ""Patio or balcony"", ""Bed linens"", ""Carbon monoxide alarm""]",928.0,2,28,2.0,2.0,28.0,28.0,2.0,28.0,t,24,54,84,84,2025-03-28,4,4,1,84,1,24,22272.0,2024-12-07,2025-02-26,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Exempt,f,14,5,9,0,1.07
1294221677488618672,356585984,2020-07-15,"İstanbul, Turkey",within an hour,100%,98%,f,14.0,14.0,"['email', 'phone']",t,t,Beyoglu,41.03659924772574,28.97578029047445,Room in hotel,Private room,2,1.0,1 private bath,1.0,1.0,"[""Air conditioning"", ""Fire extinguisher"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Smoke alarm"", ""Hot water"", ""Hangers"", ""Room-darkening shades"", ""Cleaning available during stay"", ""Shampoo"", ""Heating"", ""Long term stays allowed"", ""Clothing storage"", ""Hot water kettle"", ""Wifi"", ""Luggage dropoff allowed"", ""Mini fridge"", ""TV"", ""Hair dryer"", ""First aid kit"", ""Iron"", ""Outdoor dining area"", ""Patio or balcony"", ""Bed linens"", ""Carbon monoxide alarm""]",757.0,2,28,2.0,2.0,28.0,28.0,2.0,28.0,t,17,47,77,77,2025-03-28,1,1,0,77,0,6,4542.0,2025-01-07,2025-01-07,4.0,5.0,5.0,5.0,4.0,5.0,5.0,Exempt,f,14,5,9,0,0.37
1296362713001326950,39526283,2015-07-25,"İstanbul, Turkey",within an hour,100%,99%,f,35.0,36.0,['phone'],t,t,Fatih,40.9964,28.9259,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Free street parking"", ""Wine glasses"", ""Lockbox"", ""Fire extinguisher"", ""Cooking basics"", ""Other electric stove"", ""Smoke alarm"", ""Hot water"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Shower gel"", ""Self check-in"", ""Washer"", ""Hangers"", ""Cleaning products"", ""Dining table"", ""Shampoo"", ""Heating"", ""Long term stays allowed"", ""Essentials"", ""Clothing storage"", ""Hot water kettle"", ""TV with Amazon Prime Video, Netflix"", ""Wifi"", ""Paid parking lot off premises"", ""Extra pillows and blankets"", ""Mini fridge"", ""AC - split type ductless system"", ""Freezer"", ""Hair dryer"", ""Iron"", ""Microwave"", ""Kitchen"", ""Bed linens"", ""Coffee maker""]",966.0,2,365,2.0,2.0,365.0,365.0,2.0,365.0,t,29,59,89,179,2025-03-27,3,3,1,179,1,18,17388.0,2024-12-15,2025-03-23,4.33,4.67,3.67,4.33,4.67,4.67,4.0,34-1944,t,23,23,0,0,0.87
1296801818944520856,39526283,2015-07-25,"İstanbul, Turkey",within an hour,100%,99%,f,35.0,36.0,['phone'],t,t,Fatih,40.99699,28.92512,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Free street parking"", ""Wine glasses"", ""Lockbox"", ""Fire extinguisher"", ""Cooking basics"", ""Free washer \u2013 In unit"", ""Other electric stove"", ""Smoke alarm"", ""Hot water"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Shower gel"", ""Self check-in"", ""Hangers"", ""Heating - split type ductless system"", ""Cleaning products"", ""Dining table"", ""Shampoo"", ""Long term stays allowed"", ""Essentials"", ""Hot water kettle"", ""Paid parking lot off premises"", ""Wifi"", ""Mini fridge"", ""AC - split type ductless system"", ""Freezer"", ""Hair dryer"", ""Iron"", ""Microwave"", ""Kitchen"", ""Bed linens"", ""Coffee maker""]",830.0,2,365,2.0,2.0,365.0,365.0,2.0,365.0,t,1,1,25,300,2025-03-27,2,2,1,215,0,12,9960.0,2025-02-07,2025-03-10,5.0,5.0,4.0,5.0,5.0,5.0,5.0,34-1944,t,23,23,0,0,1.22
1294746008147710887,591840073,2024-07-24,"İstanbul, Turkey",within an hour,97%,100%,t,5.0,6.0,"['email', 'phone']",t,t,Beyoglu,41.03828,28.98136,Shared room in hotel,Shared room,1,1.0,1 shared bath,,1.0,"[""First aid kit"", ""Iron"", ""Outdoor dining area"", ""Air conditioning"", ""Fire extinguisher"", ""Kitchen"", ""Heating"", ""Exterior security cameras on property"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Wifi"", ""Hair dryer""]",419.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,t,1,1,1,1,2025-03-29,7,7,2,0,0,42,17598.0,2025-01-19,2025-03-23,4.71,4.86,4.57,5.0,5.0,4.86,4.86,8161337597,t,5,0,0,5,3.0
1294746215758871954,591840073,2024-07-24,"İstanbul, Turkey",within an hour,97%,100%,t,5.0,6.0,"['email', 'phone']",t,t,Beyoglu,41.0390137,28.9805229,Shared room in hotel,Shared room,1,1.0,1 shared bath,,1.0,"[""Washer"", ""First aid kit"", ""Iron"", ""Air conditioning"", ""Fire extinguisher"", ""Kitchen"", ""Host greets you"", ""Heating"", ""Exterior security cameras on property"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Wifi"", ""Hair dryer""]",506.0,1,365,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,25,55,85,360,2025-03-27,2,2,1,275,0,12,6072.0,2025-01-12,2025-03-03,4.0,4.5,4.0,5.0,5.0,4.5,5.0,8161337597,t,5,0,0,5,0.8
1294766079279312181,591840073,2024-07-24,"İstanbul, Turkey",within an hour,97%,100%,t,5.0,6.0,"['email', 'phone']",t,t,Beyoglu,41.037980775341175,28.979590340319188,Shared room in hotel,Shared room,1,1.0,1 shared bath,,1.0,"[""First aid kit"", ""Iron"", ""Air conditioning"", ""Fire extinguisher"", ""Kitchen"", ""Heating"", ""Exterior security cameras on property"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Wifi"", ""Hair dryer""]",445.0,1,365,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,24,54,84,359,2025-03-27,5,5,0,274,4,30,13350.0,2024-11-25,2025-01-03,4.8,4.8,4.8,4.6,4.4,5.0,5.0,Exempt,f,5,0,0,5,1.22
1297013826856178620,574637815,2024-04-28,,within an hour,100%,66%,f,3.0,3.0,"['email', 'phone']",t,t,Atasehir,40.97601626599258,29.11591218624252,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,"[""Fire extinguisher"", ""Cooking basics"", ""Stove"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Hot water"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Body soap"", ""Books and reading material"", ""Washer"", ""Hangers"", ""Cleaning products"", ""Elevator"", ""Free parking on premises"", ""Baking sheet"", ""Long term stays allowed"", ""Essentials"", ""Clothing storage"", ""Hot water kettle"", ""Wifi"", ""Exercise equipment"", ""Central heating"", ""Dishwasher"", ""Beach access \u2013 Beachfront"", ""Kitchen"", ""Trash compactor"", ""Bed linens"", ""Refrigerator""]",732.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,t,30,60,90,365,2025-03-27,2,2,1,280,0,12,8784.0,2025-01-31,2025-02-26,4.5,5.0,5.0,5.0,4.5,5.0,5.0,457850,f,1,0,1,0,1.07
1295479663988986822,39526283,2015-07-25,"İstanbul, Turkey",within an hour,100%,99%,f,35.0,36.0,['phone'],t,t,Fatih,40.99659,28.92539,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Free street parking"", ""Wine glasses"", ""Lockbox"", ""Fire extinguisher"", ""Cooking basics"", ""Other electric stove"", ""Exterior security cameras on property"", ""Smoke alarm"", ""Hot water"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Shower gel"", ""Self check-in"", ""Washer"", ""Hangers"", ""Cleaning products"", ""Room-darkening shades"", ""Dining table"", ""Shampoo"", ""Heating"", ""Long term stays allowed"", ""Essentials"", ""Clothing storage"", ""Hot water kettle"", ""Wifi"", ""Extra pillows and blankets"", ""Mini fridge"", ""AC - split type ductless system"", ""TV"", ""Bread maker"", ""Freezer"", ""Hair dryer"", ""Iron"", ""Microwave"", ""Toaster"", ""Kitchen"", ""Bed linens"", ""Coffee maker""]",843.0,2,365,2.0,2.0,365.0,365.0,2.0,365.0,t,1,31,61,151,2025-03-27,1,1,1,151,0,6,5058.0,2025-03-01,2025-03-01,4.0,5.0,4.0,5.0,4.0,4.0,4.0,34-1944,t,23,23,0,0,1.0
1295497750503279153,39526283,2015-07-25,"İstanbul, Turkey",within an hour,100%,99%,f,35.0,36.0,['phone'],t,t,Fatih,40.996786076912834,28.92712609024661,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Wine glasses"", ""Dining table"", ""Exterior security cameras on property"", ""Paid parking lot off premises"", ""Washer"", ""Hot water kettle"", ""Lockbox"", ""Bed linens"", ""Cooking basics"", ""Other electric stove"", ""Long term stays allowed"", ""Self check-in"", ""TV"", ""Iron"", ""Drying rack for clothing"", ""AC - split type ductless system"", ""Kitchen"", ""Shower gel"", ""Dishes and silverware"", ""Freezer"", ""Essentials"", ""Coffee maker"", ""Wifi"", ""Heating - split type ductless system"", ""Hair dryer"", ""Mini fridge"", ""Microwave"", ""Hangers"", ""Clothing storage"", ""Shampoo"", ""Fire extinguisher"", ""Cleaning products"", ""Free street parking"", ""Hot water"", ""Smoke alarm""]",786.0,2,365,2.0,2.0,365.0,365.0,2.0,365.0,t,19,49,79,169,2025-04-01,2,2,1,169,0,12,9432.0,2025-01-01,2025-03-05,5.0,4.0,5.0,5.0,4.5,3.5,5.0,34-1944,t,23,23,0,0,0.66
1295511588309353069,39526283,2015-07-25,"İstanbul, Turkey",within an hour,100%,99%,f,35.0,36.0,['phone'],t,t,Fatih,40.99811743692752,28.925852205463077,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Free street parking"", ""Lockbox"", ""Air conditioning"", ""Fire extinguisher"", ""Cooking basics"", ""Other electric stove"", ""Exterior security cameras on property"", ""Smoke alarm"", ""Hot water"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Shower gel"", ""Self check-in"", ""Washer"", ""Hangers"", ""Heating - split type ductless system"", ""Cleaning products"", ""Dining table"", ""Shampoo"", ""Long term stays allowed"", ""Essentials"", ""Hot water kettle"", ""Wifi"", ""Mini fridge"", ""TV"", ""Freezer"", ""Hair dryer"", ""Iron"", ""Microwave"", ""Kitchen"", ""Bed linens"", ""Coffee maker""]",799.0,2,365,2.0,2.0,365.0,365.0,2.0,365.0,t,4,34,64,154,2025-03-27,4,4,1,154,0,24,19176.0,2025-01-05,2025-03-22,5.0,5.0,4.75,5.0,5.0,4.5,5.0,34-1944,t,23,23,0,0,1.46
