id,host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
1401583908148443587,690595641,2025-04-17,"Munich, Germany",within an hour,100%,93%,f,1.0,1.0,"['email', 'phone']",t,t,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.10117349999999,11.5179424,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,2.0,"[""Luggage dropoff allowed"", ""Iron"", ""Lock on bedroom door"", ""Blender"", ""Extra pillows and blankets"", ""Garden view"", ""Washer"", ""First aid kit"", ""Dishwasher"", ""Carbon monoxide alarm"", ""Shower gel"", ""Single oven"", ""Conditioner"", ""Bed linens"", ""Free street parking"", ""Host greets you"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""Refrigerator"", ""TV"", ""Coffee maker: espresso machine"", ""Sound system"", ""Free dryer \u2013 In unit"", ""Heating"", ""Kitchen"", ""Smoking allowed"", ""Dedicated workspace"", ""Gas stove"", ""Coffee"", ""Outdoor furniture"", ""Private patio or balcony"", ""Rice maker"", ""Dining table"", ""Freezer"", ""Fire extinguisher"", ""Wifi"", ""Clothing storage"", ""Hot water"", ""Cooking basics"", ""Shampoo"", ""Body soap"", ""Dishes and silverware"", ""Long term stays allowed"", ""Bathtub""]",76.0,1,35,1.0,1.0,35.0,35.0,1.0,35.0,t,18,48,72,81,2025-06-26,3,3,3,81,0,18,1368.0,2025-06-04,2025-06-22,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,0,1,0,3.0
1401963127210672545,154792426,2017-10-16,"Munich, Germany",within an hour,100%,80%,f,1.0,1.0,"['email', 'phone']",t,t,Schwanthalerhöhe,48.13700689272578,11.535086542259146,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,"[""Wifi"", ""Lock on bedroom door"", ""Bed linens"", ""Clothing storage"", ""Heating"", ""Hot water"", ""Hair dryer"", ""Host greets you"", ""Room-darkening shades"", ""Extra pillows and blankets"", ""Smoke alarm""]",213.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,t,22,32,60,325,2025-06-25,3,3,3,150,0,18,3834.0,2025-06-01,2025-06-05,5.0,5.0,4.67,5.0,5.0,5.0,4.67,f,1,0,1,0,3.0
1402002830400711020,586640672,2024-06-30,"Graz, Austria",within an hour,100%,39%,f,3.0,4.0,"['email', 'phone']",f,t,Pasing-Obermenzing,48.14649,11.47,Room in hotel,Private room,2,1.0,1 private bath,1.0,1.0,"[""Fire extinguisher"", ""Wifi"", ""Dedicated workspace"", ""Smoke alarm"", ""TV"", ""Carbon monoxide alarm""]",101.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,t,28,58,88,177,2025-06-26,0,0,0,177,0,0,0.0,,,,,,,,,,f,1,0,1,0,
1402200009037525292,573799778,2024-04-23,,within an hour,88%,92%,f,1.0,3.0,"['email', 'phone']",t,t,Schwabing-Freimann,48.19378377295666,11.59545146974894,Entire rental unit,Entire home/apt,8,2.0,2 baths,4.0,4.0,"[""Wifi"", ""Lockbox"", ""Self check-in"", ""Washer"", ""TV"", ""Free parking on premises""]",321.0,2,1125,2.0,2.0,2.0,1125.0,2.0,309.0,t,11,29,50,306,2025-06-26,5,5,3,135,0,30,9630.0,2025-05-19,2025-06-09,5.0,4.8,4.8,4.4,4.8,5.0,4.6,t,1,1,0,0,3.85
1402208578036565023,503890552,2023-03-04,"Munich, Germany",within an hour,100%,77%,f,2.0,2.0,"['email', 'phone']",t,t,Schwabing-West,48.16541079997221,11.57076234045032,Private room in rental unit,Private room,1,1.0,1 private bath,1.0,1.0,"[""Wifi"", ""Lock on bedroom door"", ""Dedicated workspace"", ""Paid parking on premises"", ""Smoke alarm""]",57.0,2,15,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,0,24,54,54,2025-06-26,0,0,0,54,0,0,0.0,,,,,,,,,,f,2,0,2,0,
1402226641260510084,63585254,2016-03-19,,within a day,90%,38%,f,2.0,2.0,"['email', 'phone']",t,t,Tudering-Riem,48.10233,11.66896,Private room in home,Private room,3,2.0,2 baths,2.0,2.0,"[""Wifi"", ""Lock on bedroom door"", ""Kitchen"", ""Host greets you"", ""Dedicated workspace"", ""Washer"", ""Free parking on premises""]",133.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,t,19,42,72,251,2025-06-25,0,0,0,78,0,0,0.0,,,,,,,,,,f,1,0,1,0,
1402282082083952089,125313126,2017-04-11,"Munich, Germany",within an hour,100%,92%,f,1.0,3.0,"['email', 'phone']",t,t,Schwabing-Freimann,48.1623762,11.5823441,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Outdoor dining area"", ""Oven"", ""Washer"", ""Dishwasher"", ""Shower gel"", ""Baking sheet"", ""Indoor fireplace"", ""Stove"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""Refrigerator"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Dedicated workspace"", ""Room-darkening shades"", ""Books and reading material"", ""Cleaning products"", ""Freezer"", ""Wifi"", ""Hot water"", ""Cooking basics"", ""Dishes and silverware"", ""Body soap"", ""Paid parking on premises"", ""Bathtub""]",155.0,3,30,3.0,3.0,30.0,30.0,3.0,30.0,t,7,13,20,20,2025-06-25,7,7,5,20,0,42,6510.0,2025-05-03,2025-06-17,5.0,4.86,4.71,5.0,5.0,5.0,4.86,f,1,1,0,0,3.89
1402598453848995217,2832096,2012-07-04,"Munich, Germany",within an hour,100%,80%,f,1.0,3.0,"['email', 'phone']",t,t,Sendling-Westpark,48.11805529999999,11.5222513,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Exterior security cameras on property"", ""Pets allowed"", ""Oven"", ""Drying rack for clothing"", ""Clothing storage: wardrobe"", ""Hangers"", ""Outdoor playground"", ""Washer"", ""Toaster"", ""Stove"", ""Smoke alarm"", ""Hot water kettle"", ""Refrigerator"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Room-darkening shades"", ""Coffee"", ""Fire extinguisher"", ""Wifi"", ""Hot water"", ""Cooking basics"", ""Dishes and silverware"", ""Free parking on premises""]",85.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,t,28,58,82,160,2025-06-26,4,4,2,160,0,24,2040.0,2025-05-07,2025-06-01,4.5,4.75,4.5,4.75,4.75,4.75,4.5,f,1,1,0,0,2.35
1402765981271992361,46698068,2015-10-16,"Munich, Germany",,,,f,1.0,1.0,"['email', 'phone']",t,t,Milbertshofen-Am Hart,48.18337,11.56719,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Outdoor dining area"", ""Wifi"", ""Kitchen"", ""Free parking on premises"", ""Host greets you"", ""Dedicated workspace"", ""Smoke alarm"", ""BBQ grill"", ""Washer"", ""TV"", ""Carbon monoxide alarm""]",66.0,100,101,18.0,100.0,101.0,101.0,85.4,101.0,,0,3,33,185,2025-06-25,0,0,0,102,0,0,0.0,,,,,,,,,,f,1,1,0,0,
1402873564382364722,17669612,2014-07-05,"Munich, Germany",a few days or more,30%,29%,f,1.0,1.0,['phone'],t,t,Untergiesing-Harlaching,48.11050176461792,11.56648612760066,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Wifi"", ""Kitchen"", ""Dedicated workspace"", ""Washer"", ""Free parking on premises""]",87.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,t,28,45,71,333,2025-06-25,1,1,0,158,0,6,522.0,2025-05-08,2025-05-08,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,0.61
1403004501222373464,342145315,2020-03-20,"Munich, Germany",within an hour,100%,70%,f,4.0,4.0,"['email', 'phone']",t,t,Hadern,48.12421014885327,11.492780800679492,Private room in rental unit,Private room,3,1.0,1 private bath,1.0,1.0,"[""Outdoor dining area"", ""Window guards"", ""Luggage dropoff allowed"", ""Iron"", ""Drying rack for clothing"", ""Lock on bedroom door"", ""Free parking on premises"", ""Patio or balcony"", ""Microwave"", ""Paid parking off premises"", ""Hangers"", ""Extra pillows and blankets"", ""Washer"", ""Carbon monoxide alarm"", ""Ethernet connection"", ""Shower gel"", ""Baking sheet"", ""Essentials"", ""Toaster"", ""Bed linens"", ""Portable fans"", ""Elevator"", ""Stove"", ""Coffee maker"", ""Laundromat nearby"", ""Cleaning available during stay"", ""Host greets you"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""Refrigerator"", ""Heating"", ""Kitchen"", ""Smoking allowed"", ""Bread maker"", ""Hair dryer"", ""Dedicated workspace"", ""Trash compactor"", ""Room-darkening shades"", ""Books and reading material"", ""Coffee"", ""Cleaning products"", ""Rice maker"", ""Dining table"", ""Freezer"", ""Fire extinguisher"", ""Wifi"", ""Clothing storage"", ""Hot water"", ""Cooking basics"", ""Shampoo"", ""Body soap"", ""Dishes and silverware"", ""Dryer"", ""Private entrance"", ""Backyard""]",41.0,1,7,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,18,44,68,238,2025-06-25,5,5,3,158,0,30,1230.0,2025-05-04,2025-06-14,4.4,4.6,4.0,4.4,4.8,4.4,4.4,f,3,1,2,0,2.83
1403438891627643696,173064260,2018-02-12,"Munich, Germany",within a day,50%,33%,f,1.0,1.0,"['email', 'phone']",t,t,Maxvorstadt,48.14634657227774,11.551561430687302,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,"[""Wifi"", ""Lock on bedroom door"", ""Hot water"", ""Indoor fireplace"", ""First aid kit"", ""Kitchen"", ""Host greets you"", ""Dedicated workspace"", ""Paid street parking off premises"", ""Smoke alarm"", ""Shared patio or balcony"", ""Washer"", ""TV""]",77.0,2,365,2.0,2.0,365.0,365.0,2.0,365.0,t,0,0,1,31,2025-06-25,3,3,3,31,0,18,1386.0,2025-06-03,2025-06-05,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,0,1,0,3.0
1403457663323101707,20329442,2014-08-20,"Munich, Germany",within a day,100%,0%,f,1.0,1.0,"['email', 'phone']",t,t,Hadern,48.11854,11.48522,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,1.0,"[""Fire extinguisher"", ""Wifi"", ""Kitchen"", ""Free parking on premises"", ""Smoke alarm"", ""BBQ grill"", ""Washer"", ""TV""]",120.0,4,365,4.0,4.0,365.0,365.0,4.0,365.0,t,0,0,3,79,2025-06-25,0,0,0,17,0,0,0.0,,,,,,,,,,f,1,1,0,0,
1403578252760072193,399076831,2021-04-28,,within an hour,75%,100%,,2.0,2.0,"['email', 'phone']",f,t,Tudering-Riem,48.106593174726775,11.707717025685046,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Outdoor dining area"", ""Wifi"", ""Exercise equipment"", ""Kitchen"", ""Indoor fireplace"", ""First aid kit"", ""Free parking on premises"", ""Dedicated workspace"", ""Smoke alarm"", ""BBQ grill"", ""Air conditioning"", ""Washer"", ""TV""]",52.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,t,0,0,0,115,2025-06-25,1,1,0,0,0,6,312.0,2025-04-27,2025-04-27,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,0.5
1403668694167885988,35233816,2015-06-07,"Munich, Germany",within a few hours,100%,0%,f,1.0,2.0,"['email', 'phone']",t,t,Moosach,48.18029233300895,11.52300501394898,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,2.0,"[""Wifi"", ""Lockbox"", ""Kitchen"", ""Free parking on premises"", ""Self check-in"", ""Dedicated workspace"", ""Washer"", ""Gym"", ""TV""]",171.0,4,365,4.0,4.0,365.0,365.0,4.0,365.0,t,29,59,89,364,2025-06-25,0,0,0,189,0,0,0.0,,,,,,,,,,f,1,1,0,0,
1403734140728014331,30432197,2015-04-01,"Munich, Germany",within a day,100%,100%,f,1.0,1.0,"['email', 'phone']",t,t,Moosach,48.18645399370591,11.535440878718726,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,1.0,"[""Wifi"", ""Kitchen"", ""First aid kit"", ""Free parking on premises"", ""Host greets you"", ""Smoke alarm"", ""TV""]",198.0,3,20,3.0,3.0,20.0,20.0,3.0,20.0,t,29,59,86,170,2025-06-26,2,2,2,170,0,12,2376.0,2025-06-01,2025-06-06,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,2.0
1403791793206275319,57880082,2016-02-08,,within a day,80%,19%,f,1.0,1.0,"['email', 'phone']",t,t,Au-Haidhausen,48.13804,11.61639,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Wifi"", ""Heating"", ""Hot water"", ""Kitchen"", ""Elevator"", ""Stove"", ""Coffee maker"", ""Room-darkening shades"", ""Smoke alarm"", ""Hot water kettle"", ""Paid washer \u2013 In building"", ""TV"", ""Paid dryer \u2013 In building""]",67.0,1,28,1.0,1.0,28.0,28.0,1.0,28.0,t,1,7,7,244,2025-06-26,2,2,1,68,0,12,804.0,2025-05-10,2025-06-01,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,1.25
1404169235058281201,661628491,2024-11-11,"Munich, Germany",within an hour,100%,75%,f,2.0,2.0,"['email', 'phone']",t,t,Au-Haidhausen,48.13203539733552,11.605245472299492,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,"[""Lock on bedroom door"", ""First aid kit"", ""Hair dryer"", ""Host greets you"", ""Dedicated workspace"", ""Smoke alarm"", ""SMEG refrigerator"", ""Fast wifi \u2013 114 Mbps"", ""Washer"", ""Bathtub"", ""TV""]",128.0,2,365,2.0,2.0,365.0,365.0,2.0,365.0,t,28,58,84,345,2025-06-25,2,2,2,170,0,12,1536.0,2025-06-02,2025-06-10,5.0,4.5,5.0,5.0,5.0,5.0,3.5,f,2,1,1,0,2.0
1404208015694001480,39739055,2015-07-27,"Munich, Germany",within a few hours,80%,0%,f,1.0,2.0,"['email', 'phone']",t,t,Sendling,48.11459,11.54691,Entire condo,Entire home/apt,2,1.0,1 bath,1.0,2.0,"[""Oven"", ""Blender"", ""Hangers"", ""Extra pillows and blankets"", ""Washer"", ""Dishwasher"", ""Baking sheet"", ""Toaster"", ""Bed linens"", ""Stove"", ""Coffee maker"", ""Host greets you"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""Refrigerator"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Dedicated workspace"", ""Room-darkening shades"", ""Books and reading material"", ""Dining table"", ""Freezer"", ""Wifi"", ""Clothing storage"", ""Hot water"", ""Cooking basics"", ""Dishes and silverware"", ""Body soap"", ""Bathtub""]",81.0,2,365,2.0,2.0,365.0,365.0,2.0,365.0,t,0,0,0,175,2025-06-25,0,0,0,0,0,0,0.0,,,,,,,,,,f,1,1,0,0,
1404488474626432506,402882431,,,,,,f,,,,,,Neuhausen-Nymphenburg,48.15469166217758,11.516844370055894,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Oven"", ""Drying rack for clothing"", ""Hangers"", ""First aid kit"", ""Shower gel"", ""Conditioner"", ""Bed linens"", ""Free street parking"", ""Host greets you"", ""Clothing storage: closet"", ""Smoke alarm"", ""Coffee maker: espresso machine"", ""Kitchen"", ""Trash compactor"", ""Coffee"", ""Cleaning products"", ""Private patio or balcony"", ""Organic shampoo"", ""Wifi"", ""Hot water"", ""Cooking basics"", ""Body soap""]",63.0,3,6,3.0,3.0,6.0,6.0,3.0,6.0,t,0,0,0,117,2025-06-26,0,0,0,0,0,0,0.0,,,,,,,,,,f,1,1,0,0,
1404842291344579848,123882661,,,,,,f,,,,,,Moosach,48.175514301607365,11.511801564909742,Entire home,Entire home/apt,8,2.5,2.5 baths,3.0,4.0,"[""Outdoor dining area"", ""Standalone high chair - always at the listing"", ""Outlet covers"", ""Outdoor playground"", ""Washer"", ""Dishwasher"", ""Children\u2019s books and toys for ages 0-2 years old and 2-5 years old"", ""Free street parking"", ""Central heating"", ""Smoke alarm"", ""Baby safety gates"", ""Private backyard"", ""Free dryer \u2013 In unit"", ""Kitchen"", ""Changing table - always at the listing"", ""Books and reading material"", ""Dining table"", ""Fire extinguisher"", ""Wifi"", ""Hot water"", ""Cooking basics"", ""Dishes and silverware"", ""Long term stays allowed"", ""Bathtub"", ""Private entrance""]",180.0,30,60,30.0,30.0,60.0,60.0,30.0,60.0,t,12,42,63,63,2025-06-25,0,0,0,63,0,0,0.0,,,,,,,,,,f,1,1,0,0,
1404955209282037561,362587300,2020-08-15,"Unterhaching, Germany",within an hour,100%,100%,f,1.0,2.0,"['email', 'phone']",t,t,Laim,48.13656,11.52169,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,3.0,"[""Oven"", ""Crib - always at the listing"", ""Microwave"", ""Dishwasher"", ""Pool"", ""Toaster"", ""Laundromat nearby"", ""Coffee maker: Nespresso"", ""Smoke alarm"", ""Wine glasses"", ""Refrigerator"", ""TV"", ""Heating"", ""Kitchen"", ""Dedicated workspace"", ""Coffee"", ""Other stove"", ""Dining table"", ""Freezer"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Housekeeping available every day - available at extra cost""]",155.0,1,365,1.0,6.0,365.0,365.0,5.6,365.0,t,16,44,69,119,2025-06-25,8,8,6,119,0,48,7440.0,2025-05-04,2025-06-25,5.0,4.88,4.75,5.0,5.0,4.75,5.0,t,1,1,0,0,4.53
1405073512570667702,783517,2011-07-06,"Munich, Germany",within a few hours,100%,97%,t,2.0,2.0,"['email', 'phone']",t,t,Maxvorstadt,48.14517,11.57621,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,3.0,"[""Iron"", ""Oven"", ""Hangers"", ""Air conditioning"", ""Washer"", ""Dishwasher"", ""Coffee maker: drip coffee maker"", ""Baking sheet"", ""Essentials"", ""Other electric stove"", ""Toaster"", ""Bed linens"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""Refrigerator"", ""TV"", ""Single level home"", ""Pack \u2019n play/Travel crib"", ""Heating"", ""Kitchen"", ""Self check-in"", ""Hair dryer"", ""Coffee"", ""Dining table"", ""Freezer"", ""Fire extinguisher"", ""Wifi"", ""Lockbox"", ""Clothing storage"", ""Hot water"", ""Cooking basics"", ""Dishes and silverware"", ""Long term stays allowed"", ""Dryer"", ""Private entrance""]",225.0,3,45,2.0,3.0,45.0,45.0,3.0,45.0,t,10,40,67,227,2025-06-25,3,3,3,147,0,18,4050.0,2025-06-01,2025-06-07,4.67,5.0,5.0,5.0,5.0,5.0,4.67,f,2,2,0,0,3.0
1405147003553594693,3363078,2012-08-24,"Munich, Germany",within a few hours,100%,94%,f,1.0,1.0,"['email', 'phone']",t,t,Bogenhausen,48.16768,11.63609,Entire rental unit,Entire home/apt,3,1.0,1 bath,0.0,1.0,"[""Iron"", ""Drying rack for clothing"", ""Oven"", ""Patio or balcony"", ""Microwave"", ""Hangers"", ""First aid kit"", ""Washer"", ""Dishwasher"", ""Shower gel"", ""Baking sheet"", ""Toaster"", ""Bed linens"", ""Free street parking"", ""Elevator"", ""Stove"", ""Coffee maker"", ""Host greets you"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""Refrigerator"", ""TV"", ""Single level home"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Dining table"", ""Freezer"", ""Wifi"", ""Clothing storage"", ""Hot water"", ""Cooking basics"", ""Shampoo"", ""Body soap"", ""Dishes and silverware"", ""Free parking on premises""]",90.0,3,10,3.0,3.0,10.0,10.0,3.0,10.0,t,29,59,82,348,2025-06-25,3,3,2,173,0,18,1620.0,2025-05-09,2025-06-05,4.67,5.0,5.0,5.0,4.67,4.67,4.0,f,1,1,0,0,1.88
1405670527822661991,297363132,2019-09-23,"Munich, Germany",within an hour,100%,0%,f,1.0,1.0,['phone'],f,f,Ramersdorf-Perlach,48.09554077892456,11.651568968344025,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Iron"", ""Drying rack for clothing"", ""Hangers"", ""Siemens refrigerator"", ""Extra pillows and blankets"", ""Washer"", ""Coffee maker: drip coffee maker"", ""Carbon monoxide alarm"", ""Bidet"", ""Baking sheet"", ""Essentials"", ""Other electric stove"", ""Bed linens"", ""Housekeeping - available at extra cost"", ""Free street parking"", ""Elevator"", ""Laundromat nearby"", ""Central heating"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""Shared patio or balcony"", ""TV"", ""Kitchen"", ""Hair dryer"", ""Dedicated workspace"", ""Dryer \u2013 In building"", ""Stainless steel single oven"", ""Room-darkening shades"", ""Coffee"", ""Outdoor furniture"", ""Cleaning products"", ""Bikes"", ""Wifi"", ""Clothing storage: closet and wardrobe"", ""Hot water"", ""Cooking basics"", ""Dishes and silverware"", ""Free parking on premises""]",157.0,2,365,2.0,2.0,365.0,365.0,2.0,365.0,,26,53,83,355,2025-06-25,0,0,0,180,0,0,0.0,,,,,,,,,,f,1,1,0,0,
1405731898687114168,458710032,2022-05-12,,within a few hours,100%,100%,f,1.0,1.0,['phone'],f,t,Maxvorstadt,48.15153,11.55491,Private room in rental unit,Private room,2,,,1.0,1.0,"[""Wifi"", ""Lock on bedroom door"", ""Kitchen"", ""Smoke alarm"", ""Washer"", ""TV""]",130.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,t,0,0,0,175,2025-06-25,1,1,0,0,0,6,780.0,2025-05-08,2025-05-08,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,0,1,0,0.61
1405755629311940573,301791931,2019-10-12,"Munich, Germany",within an hour,100%,60%,f,1.0,1.0,"['email', 'phone']",t,t,Ludwigsvorstadt-Isarvorstadt,48.129532735681565,11.562269457345096,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Clothing storage: wardrobe"", ""Hangers"", ""Washer"", ""Siemens oven"", ""Dishwasher"", ""Baking sheet"", ""Other electric stove"", ""Bed linens"", ""Elevator"", ""Host greets you"", ""Central heating"", ""Smoke alarm"", ""Hot water kettle"", ""Refrigerator"", ""TV"", ""Kitchen"", ""Room-darkening shades"", ""Dining table"", ""Freezer"", ""Hot water"", ""Dishes and silverware"", ""Paid parking on premises"", ""Bathtub""]",150.0,2,365,2.0,2.0,365.0,365.0,2.0,365.0,t,28,58,84,349,2025-06-26,2,2,1,173,0,12,1800.0,2025-05-08,2025-06-01,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,1.2
1405817773287725331,6268418,2013-05-07,"Munich, Germany",within a day,88%,100%,f,2.0,2.0,"['email', 'phone']",t,t,Maxvorstadt,48.153379156200415,11.57854050517869,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,"[""Outdoor dining area"", ""Luggage dropoff allowed"", ""Lock on bedroom door"", ""Drying rack for clothing"", ""Clothing storage: wardrobe"", ""Paid street parking off premises"", ""Washer"", ""Conditioner"", ""Essentials"", ""Elevator"", ""Host greets you"", ""Central heating"", ""Smoke alarm"", ""Shared patio or balcony"", ""TV"", ""Kitchen"", ""Hair dryer"", ""Coffee"", ""Wifi"", ""Hot water"", ""Shampoo"", ""Body soap"", ""Bathtub""]",77.0,2,365,2.0,2.0,365.0,365.0,2.0,365.0,t,0,18,36,36,2025-06-25,1,1,0,36,0,6,462.0,2025-05-09,2025-05-09,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,2,1,1,0,0.63
1406372964757405566,549091979,2023-12-02,"Munich, Germany",within an hour,100%,0%,f,1.0,1.0,"['email', 'phone']",t,t,Laim,48.1429765,11.5069127,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Exterior security cameras on property"", ""Wifi"", ""Kitchen"", ""Free parking on premises"", ""Host greets you"", ""Smoke alarm"", ""Washer"", ""TV"", ""Carbon monoxide alarm""]",80.0,20,365,20.0,20.0,1125.0,1125.0,20.0,1125.0,t,23,53,83,263,2025-06-25,0,0,0,183,0,0,0.0,,,,,,,,,,t,1,1,0,0,
1406390534548968726,87558378,2016-08-02,"Zürich, Switzerland",within an hour,100%,100%,f,1.0,1.0,"['email', 'phone']",t,t,Altstadt-Lehel,48.13822272120647,11.58873175302199,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,"[""Outdoor dining area"", ""Wifi"", ""Kitchen"", ""Dedicated workspace"", ""Smoke alarm"", ""Paid parking on premises"", ""Washer"", ""TV""]",210.0,1,3,1.0,1.0,3.0,3.0,1.0,3.0,t,0,0,1,1,2025-06-26,1,1,0,1,0,6,1260.0,2025-05-09,2025-05-09,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,0.61
1406588289612114457,342145315,2020-03-20,"Munich, Germany",within an hour,100%,70%,f,4.0,4.0,"['email', 'phone']",t,t,Milbertshofen-Am Hart,48.18159235431589,11.55269740816552,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,1.0,"[""Pets allowed"", ""Iron"", ""Hangers"", ""Extra pillows and blankets"", ""Washer"", ""Carbon monoxide alarm"", ""Essentials"", ""Bed linens"", ""Stove"", ""Host greets you"", ""Smoke alarm"", ""Hot water kettle"", ""Wine glasses"", ""Refrigerator"", ""Heating"", ""Kitchen"", ""Smoking allowed"", ""Dedicated workspace"", ""Trash compactor"", ""Room-darkening shades"", ""Coffee"", ""Rice maker"", ""Fire extinguisher"", ""Wifi"", ""Clothing storage"", ""Cooking basics"", ""Dishes and silverware"", ""Paid parking on premises""]",77.0,1,5,1.0,1.0,5.0,5.0,1.0,5.0,t,0,0,16,22,2025-06-25,2,2,1,22,0,12,924.0,2025-05-02,2025-06-01,4.0,4.0,4.0,4.0,4.5,4.5,4.0,f,3,1,2,0,1.09
1406693494915809550,659691215,2024-10-30,,within an hour,100%,96%,t,5.0,5.0,"['email', 'phone']",t,t,Milbertshofen-Am Hart,48.18547841321373,11.552425775863314,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,4.0,"[""Essentials"", ""Wifi"", ""Hot water"", ""Kitchen"", ""Free parking on premises"", ""Smoke alarm"", ""Central heating"", ""Carbon monoxide alarm"", ""Washer"", ""TV"", ""Paid dryer \u2013 In building""]",66.0,7,365,3.0,7.0,365.0,365.0,6.8,365.0,t,13,13,13,13,2025-06-25,3,3,1,13,0,42,2772.0,2025-04-30,2025-06-02,4.67,4.33,4.33,4.67,5.0,5.0,4.33,t,4,2,2,0,1.58
